HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.VIDEO_ID,Input.CLIP,Answer.anger,Answer.disgust,Answer.fear,Answer.gender,Answer.happiness,Answer.sadness,Answer.secret_word1,Answer.secret_word2,Answer.secret_word3,Answer.sentiment,Answer.surprise,Answer.video_load,Approve,Reject
33J5JKFMK6AU8HTMHIHGISINTD0Q30,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:32:55 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:32:55 PDT 2017,,,3YT88D1N09ABKYSLUF2LAP1YDA7K3Y,A1AZAC9CPBEP6K,Submitted,Sat Oct 28 17:33:05 PDT 2017,Sat Oct 28 17:33:27 PDT 2017,Tue Oct 31 17:33:27 PDT 2017,,,,22,100% (1215/1215),100% (1214/1214),100% (726/726),MZoLQD83R-4,10,0,0,0,0,1,0,morsel,healer,district,-1,0,0,,
3DA79LNS59770XLEYMBBNXTADKZT3H,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:32:58 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:32:58 PDT 2017,,,3KOPY89HM9EG9EM3CU299A1LYLA3JL,A1AZAC9CPBEP6K,Submitted,Sat Oct 28 17:47:57 PDT 2017,Sat Oct 28 17:48:17 PDT 2017,Tue Oct 31 17:48:17 PDT 2017,,,,20,100% (1215/1215),100% (1214/1214),100% (726/726),6E-yr6nPxGA,15,0,0,0,0,1,0,morsel,healer,district,-1,0,0,,
3SX4X51T80LR7QFRBK4MGV1TKMAOAM,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:32:59 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:32:59 PDT 2017,,,3DL65MZB8ERWBYWURM2J5XSNZQFCEV,A1AZAC9CPBEP6K,Submitted,Sat Oct 28 16:46:58 PDT 2017,Sat Oct 28 16:47:20 PDT 2017,Tue Oct 31 16:47:20 PDT 2017,,,,22,100% (1215/1215),100% (1214/1214),100% (726/726),J3-NEG8uoiE,23,0,0,0,0,1,0,morsel,healer,district,-1,0,0,,
3S8APUMBJXV2KN7QIVLSOCCLA35FBN,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:27 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:27 PDT 2017,,,35BLDD71I79QL2TQEQB1GZHU83UVZ9,A1ET2J1PIP0RGO,Submitted,Sat Oct 28 18:51:18 PDT 2017,Sat Oct 28 19:00:08 PDT 2017,Tue Oct 31 19:00:08 PDT 2017,,,,530,100% (17/17),100% (17/17),100% (17/17),9cSJglGi9Pg,5,0,0,0,0,1,0,{},{},{},-1,0,0,,
3TC2K6WK9GEZHVX7ROMBDRSVTTF82X,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:27 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:27 PDT 2017,,,317HQ483I84RI7V7CV1O6NKRQNGNID,A1AZAC9CPBEP6K,Submitted,Sat Oct 28 18:14:00 PDT 2017,Sat Oct 28 18:14:25 PDT 2017,Tue Oct 31 18:14:25 PDT 2017,,,,25,100% (1215/1215),100% (1214/1214),100% (726/726),TXCXFYIc3Yo,1,0,0,0,0,1,0,morsel,healer,district,-1,0,0,,
362E9TQF2H2ILVHRZPJRSKGA68OGIV,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:32:56 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:32:56 PDT 2017,,,3WSELTNVR4EA72HTX3VNYO202W4TAL,A2R0YYUAWNT7UD,Submitted,Sat Oct 28 15:49:32 PDT 2017,Sat Oct 28 15:49:44 PDT 2017,Tue Oct 31 15:49:44 PDT 2017,,,,12,100% (3072/3072),100% (2862/2862),100% (2336/2336),CuFLRnu4FQ8,11,0,0,0,0,1,0,{},{},{},-1,0,0,,
3QO7EE372OZZBCXZWBWM0BGZH5DBQC,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:01 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:01 PDT 2017,,,3AWETUDC934LZW9QFJCI1AR0001ZIH,A34M93NJC830DP,Submitted,Sat Oct 28 16:18:19 PDT 2017,Sat Oct 28 16:18:49 PDT 2017,Tue Oct 31 16:18:49 PDT 2017,,,,30,100% (1065/1065),100% (1065/1065),100% (643/643),LAj3rqJvS3s,2,0,0,0,0,1,0,{},{},{},-1,0,0,,
3MJ9GGZYO3ID0JQMOM6P9IYQJHF2AV,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:17 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:17 PDT 2017,,,31EUONYN2WFEMYFJCH0K01AQOZDOVM,A1AZAC9CPBEP6K,Submitted,Sat Oct 28 17:50:58 PDT 2017,Sat Oct 28 17:51:22 PDT 2017,Tue Oct 31 17:51:22 PDT 2017,,,,24,100% (1215/1215),100% (1214/1214),100% (726/726),7IxmlIwqigw,7,0,0,0,0,1,0,morsel,healer,district,-1,0,0,,
3YOAVL4CA0TO45DH4S5CJQMXCGHZ4O,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:13 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:13 PDT 2017,,,3L0KT67Y8FSAOK2HO94DR5OL35OYS8,AE861G0AY5RGT,Submitted,Sat Oct 28 18:21:36 PDT 2017,Sat Oct 28 18:22:56 PDT 2017,Tue Oct 31 18:22:56 PDT 2017,,,,80,100% (51/51),100% (46/46),100% (45/45),GjCUDqWSI6c,0,0,0,0,0,1,0,{},{},{},-1,0,0,,
30EV7DWJTV72E27QRUW82HX92DK6YQ,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:14 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:14 PDT 2017,,,3DI28L7YXBQCOVMWBPDZO19WVT5E1O,A1P3Z24Y6GRNVA,Submitted,Sat Oct 28 18:15:49 PDT 2017,Sat Oct 28 18:16:14 PDT 2017,Tue Oct 31 18:16:14 PDT 2017,,,,25,0% (0/0),0% (0/0),0% (0/0),d89Z_olwc2Y,21,0,0,0,0,1,0,{},{},{},-1,0,0,,
3EQPA8A3748E7NW27ZSGPSBGUD7ZJF,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:19 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:19 PDT 2017,,,3IX2EGZR7CV8SG75NK35R8414ZQJR5,A1AZAC9CPBEP6K,Submitted,Sat Oct 28 17:51:40 PDT 2017,Sat Oct 28 17:51:59 PDT 2017,Tue Oct 31 17:51:59 PDT 2017,,,,19,100% (1215/1215),100% (1214/1214),100% (726/726),ZtocGyL3Tfc,2,0,0,0,0,1,0,morsel,healer,district,-1,0,0,,
3LOJFQ4BOXR6F6XOX23VZFSQLKYDKU,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:38 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:38 PDT 2017,,,3FK0YFF9P0S9CIOGDTMYVT4YKVKVVB,A37WXDYYT7RCZ0,Submitted,Sun Oct 29 03:58:38 PDT 2017,Sun Oct 29 03:59:05 PDT 2017,Wed Nov 01 03:59:05 PDT 2017,,,,27,0% (0/0),0% (0/0),0% (0/0),45c3QQzGakM,6,0,0,0,0,1,0,{},{},{},-1,0,0,,
3DGDV62G7OLKNNWOD5OMZDNLI3F2PB,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:23 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:23 PDT 2017,,,3SB4CE2TJW7HOJQD2DWKNRN6FU8XAS,ARVXIBUCA8WDZ,Submitted,Sat Oct 28 19:41:11 PDT 2017,Sat Oct 28 19:44:48 PDT 2017,Tue Oct 31 19:44:48 PDT 2017,,,,217,100% (99/99),100% (99/99),100% (99/99),MZoLQD83R-4,5,0,0,0,0,1,0,{},{},{},-1,0,0,,
3087LXLJ6MS1004GKFO34VG2JZ8F01,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:23 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:23 PDT 2017,,,35BLDD71I79QL2TQEQB1GZHU83JZV2,A1P3Z24Y6GRNVA,Submitted,Sat Oct 28 18:10:08 PDT 2017,Sat Oct 28 18:11:22 PDT 2017,Tue Oct 31 18:11:22 PDT 2017,,,,74,0% (0/0),0% (0/0),0% (0/0),vop7tN_K64I,2,0,0,0,0,1,0,{},{},{},-1,0,0,,
3GVPRXWRPH6ZS26Q6MFXM73H7567IK,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:21 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:21 PDT 2017,,,34V1S5K3GTDQ0LWC9K9URJZ2C78697,AE861G0AY5RGT,Submitted,Sat Oct 28 18:25:53 PDT 2017,Sat Oct 28 18:26:46 PDT 2017,Tue Oct 31 18:26:46 PDT 2017,,,,53,100% (51/51),100% (46/46),100% (45/45),pFh-SLxltms,18,0,0,0,0,1,0,{},{},{},-1,0,0,,
3BAWBGQGYLB4E8QQ5TEG1WTBF71V74,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:22 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:22 PDT 2017,,,3YW4XOSQKRXTDRJI1PS4SJVZHIGU14,A34M93NJC830DP,Submitted,Sat Oct 28 19:23:15 PDT 2017,Sat Oct 28 19:24:09 PDT 2017,Tue Oct 31 19:24:09 PDT 2017,,,,54,100% (1065/1065),100% (1065/1065),100% (643/643),i5of7ZTkyfw,4,0,0,0,0,1,0,{},{},{},-1,0,0,,
3OJX0UFJ0ZJ8FCPJF02VJ6IYWQGU9Q,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:10 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:10 PDT 2017,,,3LEIZ60CDKBSOVGNBP65OHSXHBUZ9G,A1AZAC9CPBEP6K,Submitted,Sat Oct 28 17:33:27 PDT 2017,Sat Oct 28 17:33:48 PDT 2017,Tue Oct 31 17:33:48 PDT 2017,,,,21,100% (1215/1215),100% (1214/1214),100% (726/726),6RFVsOWK1m4,4,0,0,0,0,1,0,morsel,healer,district,-1,0,0,,
3JGHED38ED3LI2LVA4108VX5XO3Y7G,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:38 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:38 PDT 2017,,,3ZSY5X72NYNMTRY23XVAZ4LN3VXORU,AE861G0AY5RGT,Submitted,Sat Oct 28 22:22:48 PDT 2017,Sat Oct 28 22:23:45 PDT 2017,Tue Oct 31 22:23:45 PDT 2017,,,,57,100% (51/51),100% (46/46),100% (45/45),pf-78LF4ORE,1,0,0,0,0,1,0,{},{},{},-1,0,0,,
306W7JMRYYAT58X3AHFMEKVZNZSB82,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:41 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:41 PDT 2017,,,32Z9ZLUT1MW94XKZ7SJGL0JHGL8HOX,A1AZAC9CPBEP6K,Submitted,Sat Oct 28 20:40:47 PDT 2017,Sat Oct 28 20:41:08 PDT 2017,Tue Oct 31 20:41:08 PDT 2017,,,,21,100% (1215/1215),100% (1214/1214),100% (726/726),5HjbZAbB-Lg,1,0,0,0,0,1,0,morsel,healer,district,-1,0,0,,
3VGZ74AYTGSR8SVR7FN5HHIFT35GCU,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:42 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:42 PDT 2017,,,3VBEN272MLBA2THHU3I7K5HHYARGSN,A1ET2J1PIP0RGO,Submitted,Sat Oct 28 20:12:02 PDT 2017,Sat Oct 28 20:20:27 PDT 2017,Tue Oct 31 20:20:27 PDT 2017,,,,505,100% (17/17),100% (17/17),100% (17/17),33ueXDUn3mA,13,0,0,0,0,1,0,{},{},{},-1,0,0,,
3B9XR6P1WE7IPPTM1LCD3A4D3AMBJM,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:44 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:44 PDT 2017,,,32EYX73OY1LH6WIZZJ7JYADCLHVRUK,AE861G0AY5RGT,Submitted,Sat Oct 28 22:58:18 PDT 2017,Sat Oct 28 22:59:04 PDT 2017,Tue Oct 31 22:59:04 PDT 2017,,,,46,100% (51/51),100% (46/46),100% (45/45),FvoZgWvc3gc,15,0,0,0,0,1,0,{},{},{},-1,0,0,,
3ICOHX7ENCN9UM4KP44XMDV27YU0E5,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:18 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:18 PDT 2017,,,3U088ZLJVL56Y6N50635W2XMX8FW00,A1T3ROSW2LC4FG,Submitted,Sun Oct 29 04:58:34 PDT 2017,Sun Oct 29 05:05:16 PDT 2017,Wed Nov 01 05:05:16 PDT 2017,,,,402,100% (23/23),100% (23/23),100% (23/23),TVhXqAI9gyA,7,0,0,0,0,1,0,{},healer,distri,-1,0,0,,
3P888QFVX36JU6M80G186VGYO4XQOW,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:46 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:46 PDT 2017,,,37UQDCYH6Y771SNKVVJIPFOVYBF7VT,A1AZAC9CPBEP6K,Submitted,Sat Oct 28 21:00:16 PDT 2017,Sat Oct 28 21:00:39 PDT 2017,Tue Oct 31 21:00:39 PDT 2017,,,,23,100% (1215/1215),100% (1214/1214),100% (726/726),3FpmKxZgihw,13,0,0,0,0,1,0,morsel,healer,district,-1,0,0,,
3ECKRY5B1Q8ICCCWPH7GDRWGHYIZI3,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:19 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:19 PDT 2017,,,3IXQG4FA2UAW6XD75BQ22ZLUQ8M9BY,AE861G0AY5RGT,Submitted,Sat Oct 28 18:37:34 PDT 2017,Sat Oct 28 18:38:38 PDT 2017,Tue Oct 31 18:38:38 PDT 2017,,,,64,100% (51/51),100% (46/46),100% (45/45),NSihgq4R8Z0,2,1,0,0,0,1,0,{},{},{},-2,0,0,,
3X4Q1O9UBHY9OOHT4HS264Z3JE5O7W,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:46 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:46 PDT 2017,,,384PI804XTDDRP6WG1T4ZDU1RT50S7,A2R0YYUAWNT7UD,Submitted,Sat Oct 28 20:19:44 PDT 2017,Sat Oct 28 20:20:04 PDT 2017,Tue Oct 31 20:20:04 PDT 2017,,,,20,100% (3072/3072),100% (2862/2862),100% (2336/2336),npIVLL_fTf0,3,1,0,0,0,1,0,{},{},{},-1,0,0,,
3QGTX7BCHPE60OHHIXOMOISBCCD5Z0,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:27 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:27 PDT 2017,,,3SKRO2GZ723FAVE67BO2MWM1FRJK1Y,AE861G0AY5RGT,Submitted,Sat Oct 28 19:26:39 PDT 2017,Sat Oct 28 19:28:18 PDT 2017,Tue Oct 31 19:28:18 PDT 2017,,,,99,100% (51/51),100% (46/46),100% (45/45),KanWhGY33Hk,8,0,0,1,0,1,0,{},{},{},-2,0,0,,
341YLJU21IBS619K0AY2QGM9WPM2I1,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:49 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:49 PDT 2017,,,39LNWE0K4V84DXFG9WDAKICLYN9IU8,A3R79CYQ817AV3,Submitted,Sun Oct 29 08:01:00 PDT 2017,Sun Oct 29 08:01:56 PDT 2017,Wed Nov 01 08:01:56 PDT 2017,,,,56,100% (4/4),100% (4/4),100% (4/4),gv43BPYYxKQ,3,0,0,1,0,1,0,{},{},{},-2,0,0,,
3LVTFB9DE5UV2T5ACXO01M7WXI5GQY,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:32:58 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:32:58 PDT 2017,,,3YGXWBAF71TEJWZ12GQ6WBGWM1MC4Q,A1AZAC9CPBEP6K,Submitted,Sat Oct 28 16:50:15 PDT 2017,Sat Oct 28 16:50:39 PDT 2017,Tue Oct 31 16:50:39 PDT 2017,,,,24,100% (1215/1215),100% (1214/1214),100% (726/726),sU40irMa-so,0,0,0,1,0,1,0,morsel,healer,district,-1,0,0,,
3XT3KXP24ZAGO2SLNCA5GT3LCUMI6W,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:29 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:29 PDT 2017,,,3TMFV4NEP9QOGVS8VAGKPH34G3CW82,A2TBXASXZIRNNW,Submitted,Sat Oct 28 17:59:50 PDT 2017,Sat Oct 28 18:00:46 PDT 2017,Tue Oct 31 18:00:46 PDT 2017,,,,56,100% (1587/1587),100% (1509/1509),100% (1509/1509),kZfcQ4a0kx4,10,0,0,1,0,1,0,{},{},{},-1,0,0,,
3SBX2M1TKDZFQDCQHWMZSXAT7DWQ4L,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:32:56 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:32:56 PDT 2017,,,3ZPPDN2SLW8UD0PRF2SS37RFT5YE92,A1U0GNE5ELW5V7,Submitted,Sat Oct 28 18:34:16 PDT 2017,Sat Oct 28 18:34:37 PDT 2017,Tue Oct 31 18:34:37 PDT 2017,,,,21,0% (0/0),0% (0/0),0% (0/0),65kkuNV921k,3,1,3,0,0,0,0,{},{},{},-3,0,0,,
3AJA9FLWSCAC7VLWO5D9AZGY5TPFIW,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:30 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:30 PDT 2017,,,31T4R4OBOTSB2JHK4EODZN06D4FC7F,AE861G0AY5RGT,Submitted,Sat Oct 28 19:44:52 PDT 2017,Sat Oct 28 19:46:49 PDT 2017,Tue Oct 31 19:46:49 PDT 2017,,,,117,100% (51/51),100% (46/46),100% (45/45),pSxte-ms0t8,9,3,3,0,0,0,0,{},{},{},-3,0,0,,
3TFJJUELSH11TYNK802GFDOEJK0C27,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:33:51 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:33:51 PDT 2017,,,3VE8AYVF8N9M596D5L6KLTH4L2WF81,AE861G0AY5RGT,Submitted,Sat Oct 28 23:08:53 PDT 2017,Sat Oct 28 23:09:43 PDT 2017,Tue Oct 31 23:09:43 PDT 2017,,,,50,100% (51/51),100% (46/46),100% (45/45),AmGocfFQfVE,13,3,3,0,0,0,0,{},{},{},-3,0,0,,
35JDMRECC4L65QF536T075IIEFJEGM,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:29 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:29 PDT 2017,,,3ZAK8W07I5QT62Y056O4EECPCTB0UE,A2R2YZTSME1K3F,Submitted,Sun Oct 29 05:51:28 PDT 2017,Sun Oct 29 05:52:48 PDT 2017,Wed Nov 01 05:52:48 PDT 2017,,,,80,0% (0/0),0% (0/0),0% (0/0),hfVXx8hfKak,3,3,3,0,0,0,0,{},{},{},-3,0,0,,
3BFF0DJK8XOBKE6TO1CCV51M500TSB,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:34:40 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:34:40 PDT 2017,,,39KFRKBFIO7VQSAOHSN470EK6K9OYX,A2TBXASXZIRNNW,Submitted,Sun Oct 29 06:52:03 PDT 2017,Sun Oct 29 06:52:32 PDT 2017,Wed Nov 01 06:52:32 PDT 2017,,,,29,100% (1587/1587),100% (1509/1509),100% (1509/1509),npIVLL_fTf0,9,3,3,0,0,0,0,{},{},{},-3,0,0,,
33IXYHIZB5UGQW7Y4R8B51OH4WFE24,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:35:20 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:35:20 PDT 2017,,,3V5Q80FXIY3G3IOV59WHATF4WF432O,A2TBXASXZIRNNW,Submitted,Sun Oct 29 11:49:56 PDT 2017,Sun Oct 29 11:50:42 PDT 2017,Wed Nov 01 11:50:42 PDT 2017,,,,46,100% (1587/1587),100% (1509/1509),100% (1509/1509),npIVLL_fTf0,11,3,3,0,0,0,0,{},{},{},-3,0,0,,
33NOQL7T9OBPN60JGVVP0222E2H8Z8,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:35:58 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:35:58 PDT 2017,,,3IX2EGZR7CV8SG75NK35R84145WRJV,AE861G0AY5RGT,Submitted,Sun Oct 29 14:06:40 PDT 2017,Sun Oct 29 14:09:01 PDT 2017,Wed Nov 01 14:09:01 PDT 2017,,,,141,100% (51/51),100% (46/46),100% (45/45),AmGocfFQfVE,15,3,3,0,0,0,0,{},{},{},-3,0,0,,
3MG8450X2OMT7Z5QWPYS5WID1U1PUJ,310F0WGLWJM86SJMYKLR3YFKF1FLT9,MOSI2 Video Annotation,Watch a short video clip and answer a single sentiment question,sentiment,$0.10,Sat Oct 28 15:35:34 PDT 2017,3,BatchId:2988081;OriginalHitTemplateId:926051491;,900,259200,Sat Nov 04 15:35:34 PDT 2017,,,3VHP9MDGROWOHCWQMXMPNFDNBWECF7,A2R2YZTSME1K3F,Submitted,Sun Oct 29 11:13:43 PDT 2017,Sun Oct 29 11:15:17 PDT 2017,Wed Nov 01 11:15:17 PDT 2017,,,,94,0% (0/0),0% (0/0),0% (0/0),efLrpnuLwyU,6,0,2,0,0,0,0,{},{},{},-3,0,0,,
